Image_ID,class,confidence,ymin,xmin,ymax,xmax,image_path,class_id
id_qltslzihpq.jpg,Trophozoite,1.0,246,870,282,904,images/id_qltslzihpq.jpg,0
id_btfcsd8hls.jpg,Trophozoite,1.0,554,1492,592,1524,images/id_btfcsd8hls.jpg,0
id_87rt6lehbn.jpg,Trophozoite,1.0,143,2563,233,2637,images/id_87rt6lehbn.jpg,0
id_09uioqhi17.jpg,Trophozoite,1.0,59,1470,106,1505,images/id_09uioqhi17.jpg,0
id_xya51aeqvv.jpg,Trophozoite,1.0,250,295,282,325,images/id_xya51aeqvv.jpg,0
id_cv1oiyd7a2.jpg,Trophozoite,1.0,1665,467,1749,579,images/id_cv1oiyd7a2.jpg,0
id_cgyn1ix1ld.jpg,Trophozoite,1.0,473,427,575,513,images/id_cgyn1ix1ld.jpg,0
id_k6x4ib1ewz.jpg,Trophozoite,1.0,138,3312,198,3365,images/id_k6x4ib1ewz.jpg,0
id_p90nleszgt.jpg,Trophozoite,1.0,1548,2114,1633,2188,images/id_p90nleszgt.jpg,0
id_wg1m61aklu.jpg,Trophozoite,1.0,90,2589,201,2700,images/id_wg1m61aklu.jpg,0
id_9y50yzh05r.jpg,Trophozoite,1.0,2737,3291,2815,3369,images/id_9y50yzh05r.jpg,0
id_5wusu71c26.jpg,Trophozoite,1.0,968,2154,1094,2252,images/id_5wusu71c26.jpg,0
id_57a65wb4qc.jpg,Trophozoite,1.0,114,489,142,517,images/id_57a65wb4qc.jpg,0
id_jpe9ujl5qm.jpg,Trophozoite,1.0,106,953,142,989,images/id_jpe9ujl5qm.jpg,0
id_9brjtu88if.jpg,Trophozoite,1.0,2103,2293,2209,2441,images/id_9brjtu88if.jpg,0
id_jgjz4oz1yf.jpg,Trophozoite,1.0,221,950,255,984,images/id_jgjz4oz1yf.jpg,0
id_1xpbtfb4xh.jpg,Trophozoite,1.0,301,1466,345,1504,images/id_1xpbtfb4xh.jpg,0
id_vbxpolp578.jpg,Trophozoite,1.0,2034,1200,2113,1300,images/id_vbxpolp578.jpg,0
id_u2ycfaq5e0.jpg,Trophozoite,1.0,488,825,522,857,images/id_u2ycfaq5e0.jpg,0
id_drb68j9rdd.jpg,Trophozoite,1.0,639,1027,683,1059,images/id_drb68j9rdd.jpg,0
id_nl3aeas2wu.jpg,Trophozoite,1.0,1443,3445,1565,3556,images/id_nl3aeas2wu.jpg,0
id_mjvd69lt7m.jpg,Trophozoite,1.0,297,1018,348,1054,images/id_mjvd69lt7m.jpg,0
id_uea1p68x2j.jpg,Trophozoite,1.0,872,1262,900,1290,images/id_uea1p68x2j.jpg,0
id_2phbgf1x5m.jpg,Trophozoite,1.0,195,1731,237,1775,images/id_2phbgf1x5m.jpg,0
id_gzxlbrjcqz.jpg,Trophozoite,1.0,233,1396,269,1434,images/id_gzxlbrjcqz.jpg,0
id_ejyw8kqbhh.jpg,Trophozoite,1.0,1718,1824,1833,1939,images/id_ejyw8kqbhh.jpg,0
id_i6e0zg17ui.jpg,Trophozoite,1.0,1358,1279,1469,1374,images/id_i6e0zg17ui.jpg,0
id_sn780dq4g9.jpg,Trophozoite,1.0,764,1375,798,1405,images/id_sn780dq4g9.jpg,0
id_db7urn6j1g.jpg,Trophozoite,1.0,509,1755,553,1793,images/id_db7urn6j1g.jpg,0
id_e9j4btt1o5.jpg,Trophozoite,1.0,1744,3467,1829,3562,images/id_e9j4btt1o5.jpg,0
id_ktkjovp8ey.jpg,Trophozoite,1.0,1559,2219,1686,2330,images/id_ktkjovp8ey.jpg,0
id_7tgo99b7gy.jpg,Trophozoite,1.0,57,1383,91,1421,images/id_7tgo99b7gy.jpg,0
id_e1dww3um75.jpg,Trophozoite,1.0,568,2936,669,3031,images/id_e1dww3um75.jpg,0
id_v1glu8ryq3.jpg,Trophozoite,1.0,352,484,384,522,images/id_v1glu8ryq3.jpg,0
id_o5828e4afd.jpg,Trophozoite,1.0,1060,2362,1175,2449,images/id_o5828e4afd.jpg,0
id_hmefmd3ly9.jpg,Trophozoite,1.0,2400,1454,2537,1591,images/id_hmefmd3ly9.jpg,0
id_g374o5b10e.jpg,Trophozoite,1.0,280,986,319,1029,images/id_g374o5b10e.jpg,0
id_ki6qkk13sm.jpg,Trophozoite,1.0,144,458,184,503,images/id_ki6qkk13sm.jpg,0
id_7fd9tfijwa.jpg,Trophozoite,1.0,346,1086,382,1124,images/id_7fd9tfijwa.jpg,0
id_6slg4i26jm.jpg,Trophozoite,1.0,1247,2082,1379,2209,images/id_6slg4i26jm.jpg,0
id_twwaddwz7l.jpg,Trophozoite,1.0,902,630,944,668,images/id_twwaddwz7l.jpg,0
id_58rguqh8gv.jpg,Trophozoite,1.0,509,1755,543,1787,images/id_58rguqh8gv.jpg,0
id_87rt6lehbn.jpg,Trophozoite,1.0,328,375,418,449,images/id_87rt6lehbn.jpg,0
id_1xpbtfb4xh.jpg,Trophozoite,1.0,849,1334,887,1372,images/id_1xpbtfb4xh.jpg,0
id_fvpi1edl84.jpg,Trophozoite,1.0,1337,1052,1437,1184,images/id_fvpi1edl84.jpg,0
id_8daq3g3gjh.jpg,Trophozoite,1.0,399,1118,443,1163,images/id_8daq3g3gjh.jpg,0
id_trqgxmjszh.jpg,Trophozoite,1.0,426,653,460,685,images/id_trqgxmjszh.jpg,0
id_ohpxl9iya8.jpg,Trophozoite,1.0,420,986,458,1020,images/id_ohpxl9iya8.jpg,0
id_z7a1xslgf1.jpg,Trophozoite,1.0,2489,502,2605,608,images/id_z7a1xslgf1.jpg,0
id_6vvr4khx3u.jpg,Trophozoite,1.0,238,978,285,1014,images/id_6vvr4khx3u.jpg,0
id_23rsmol80e.jpg,Trophozoite,1.0,603,390,656,458,images/id_23rsmol80e.jpg,0
id_gjxj3qaqpl.jpg,Trophozoite,1.0,216,762,256,794,images/id_gjxj3qaqpl.jpg,0
id_d5zx81l4cf.jpg,Trophozoite,1.0,501,473,537,507,images/id_d5zx81l4cf.jpg,0
id_y9su4e1u73.jpg,Trophozoite,1.0,178,1063,222,1105,images/id_y9su4e1u73.jpg,0
id_ghp8x3ioh0.jpg,Trophozoite,1.0,1728,3091,1839,3218,images/id_ghp8x3ioh0.jpg,0
id_5aayt7wk7i.jpg,Trophozoite,1.0,1459,453,1540,545,images/id_5aayt7wk7i.jpg,0
id_wyvqbie72r.jpg,Trophozoite,1.0,2219,824,2314,914,images/id_wyvqbie72r.jpg,0
id_its6nknty8.jpg,Trophozoite,1.0,560,2922,703,3017,images/id_its6nknty8.jpg,0
id_1ziracu5s5.jpg,Trophozoite,1.0,634,948,668,982,images/id_1ziracu5s5.jpg,0
id_rdosm01ejg.jpg,Trophozoite,1.0,590,526,630,560,images/id_rdosm01ejg.jpg,0
id_3vl2211vbz.jpg,Trophozoite,1.0,2209,2082,2315,2156,images/id_3vl2211vbz.jpg,0
id_76gmalcjzr.jpg,Trophozoite,1.0,2716,1844,2811,1950,images/id_76gmalcjzr.jpg,0
id_oquldbwuzd.jpg,Trophozoite,1.0,1707,1374,1813,1459,images/id_oquldbwuzd.jpg,0
id_56cm3hgim3.jpg,Trophozoite,1.0,1088,2651,1186,2771,images/id_56cm3hgim3.jpg,0
id_et3df5wqcz.jpg,Trophozoite,1.0,1525,1959,1616,2045,images/id_et3df5wqcz.jpg,0
id_m0kwdfv3n8.jpg,Trophozoite,1.0,282,872,320,904,images/id_m0kwdfv3n8.jpg,0
id_wmytvl7d4d.jpg,Trophozoite,1.0,56,3417,127,3503,images/id_wmytvl7d4d.jpg,0
id_a8yz1k8wg8.jpg,Trophozoite,1.0,690,881,726,921,images/id_a8yz1k8wg8.jpg,0
id_5bbz3srksa.jpg,Trophozoite,1.0,840,698,882,734,images/id_5bbz3srksa.jpg,0
id_i0sssks1lo.jpg,Trophozoite,1.0,28,295,60,335,images/id_i0sssks1lo.jpg,0
id_1xpbtfb4xh.jpg,Trophozoite,1.0,904,607,942,637,images/id_1xpbtfb4xh.jpg,0
id_m7lks6c0zq.jpg,Trophozoite,1.0,443,700,563,831,images/id_m7lks6c0zq.jpg,0
id_a4dlrgudtn.jpg,Trophozoite,1.0,2056,1221,2162,1321,images/id_a4dlrgudtn.jpg,0
id_2h7p6t9oua.jpg,Trophozoite,1.0,1327,1525,1439,1617,images/id_2h7p6t9oua.jpg,0
id_s91hx9uyin.jpg,Trophozoite,1.0,115,1054,164,1096,images/id_s91hx9uyin.jpg,0
id_6o8cxplppe.jpg,Trophozoite,1.0,348,967,380,995,images/id_6o8cxplppe.jpg,0
id_n24hk0g8lw.jpg,Trophozoite,1.0,449,1400,560,1532,images/id_n24hk0g8lw.jpg,0
id_s91hx9uyin.jpg,Trophozoite,1.0,333,1288,373,1326,images/id_s91hx9uyin.jpg,0
id_njgy63grdy.jpg,Trophozoite,1.0,827,702,859,732,images/id_njgy63grdy.jpg,0
id_jewa1kipr1.jpg,Trophozoite,1.0,305,329,337,371,images/id_jewa1kipr1.jpg,0
id_k5imo1alvb.jpg,Trophozoite,1.0,84,624,115,661,images/id_k5imo1alvb.jpg,0
id_bw8mq2lrsq.jpg,Trophozoite,1.0,276,1557,304,1591,images/id_bw8mq2lrsq.jpg,0
id_8aq7cnhtl5.jpg,Trophozoite,1.0,295,1086,333,1124,images/id_8aq7cnhtl5.jpg,0
id_z0i61ad0tq.jpg,Trophozoite,1.0,970,452,1010,497,images/id_z0i61ad0tq.jpg,0
id_hczakz2ht6.jpg,Trophozoite,1.0,149,1702,191,1740,images/id_hczakz2ht6.jpg,0
id_kfxb2211ni.jpg,Trophozoite,1.0,711,859,743,885,images/id_kfxb2211ni.jpg,0
id_zgmsi118yx.jpg,Trophozoite,1.0,1781,3842,1871,3927,images/id_zgmsi118yx.jpg,0
id_i0sssks1lo.jpg,Trophozoite,1.0,157,668,185,712,images/id_i0sssks1lo.jpg,0
id_yzhkb0zf37.jpg,Trophozoite,1.0,422,1171,452,1196,images/id_yzhkb0zf37.jpg,0
id_5e3mzdro2p.jpg,Trophozoite,1.0,883,497,921,539,images/id_5e3mzdro2p.jpg,0
id_salkqy08c8.jpg,Trophozoite,1.0,1210,634,1300,729,images/id_salkqy08c8.jpg,0
id_6r4u8vcjay.jpg,Trophozoite,1.0,908,698,957,749,images/id_6r4u8vcjay.jpg,0
id_t0in5kp2t2.jpg,Trophozoite,1.0,1961,1839,2088,1945,images/id_t0in5kp2t2.jpg,0
id_8ztw2t9cet.jpg,Trophozoite,1.0,558,823,598,867,images/id_8ztw2t9cet.jpg,0
id_j8foptaf6f.jpg,Trophozoite,1.0,1321,1411,1416,1490,images/id_j8foptaf6f.jpg,0
id_ecq3iqw0g7.jpg,Trophozoite,1.0,371,1133,409,1161,images/id_ecq3iqw0g7.jpg,0
id_um5sxszvdq.jpg,Trophozoite,1.0,740,838,774,893,images/id_um5sxszvdq.jpg,0
id_s91hx9uyin.jpg,Trophozoite,1.0,658,1286,686,1322,images/id_s91hx9uyin.jpg,0
id_5aayt7wk7i.jpg,Trophozoite,1.0,2481,1464,2557,1581,images/id_5aayt7wk7i.jpg,0
id_6kxxaxsy7s.jpg,Trophozoite,1.0,286,541,318,575,images/id_6kxxaxsy7s.jpg,0
id_woiqu67mvp.jpg,Trophozoite,1.0,602,1360,642,1400,images/id_woiqu67mvp.jpg,0
id_r83lt9zx3i.jpg,Trophozoite,1.0,497,1110,537,1144,images/id_r83lt9zx3i.jpg,0
id_6vz90clpex.jpg,Trophozoite,1.0,74,1044,121,1088,images/id_6vz90clpex.jpg,0
id_z0i61ad0tq.jpg,Trophozoite,1.0,129,742,155,772,images/id_z0i61ad0tq.jpg,0
id_mzq1jmom69.jpg,Trophozoite,1.0,289,1146,329,1174,images/id_mzq1jmom69.jpg,0
id_zizxk7ao1t.jpg,Trophozoite,1.0,2883,2842,2985,2913,images/id_zizxk7ao1t.jpg,0
id_sn780dq4g9.jpg,Trophozoite,1.0,569,906,603,942,images/id_sn780dq4g9.jpg,0
id_k061rd9uty.jpg,Trophozoite,1.0,316,420,365,464,images/id_k061rd9uty.jpg,0
id_q6m64eu8fz.jpg,Trophozoite,1.0,436,544,475,595,images/id_q6m64eu8fz.jpg,0
id_76gmalcjzr.jpg,Trophozoite,1.0,312,1702,402,1776,images/id_76gmalcjzr.jpg,0
id_pnave1opt9.jpg,Trophozoite,1.0,671,859,702,892,images/id_pnave1opt9.jpg,0
id_wmh4ltwfqi.jpg,Trophozoite,1.0,452,793,482,825,images/id_wmh4ltwfqi.jpg,0
id_e1dww3um75.jpg,Trophozoite,1.0,1285,0,1393,101,images/id_e1dww3um75.jpg,0
id_pqzhdlyuu1.jpg,Trophozoite,1.0,151,883,191,927,images/id_pqzhdlyuu1.jpg,0
id_ta824awk8u.jpg,Trophozoite,1.0,774,253,816,291,images/id_ta824awk8u.jpg,0
id_6fbhkyv1rd.jpg,Trophozoite,1.0,1418,2664,1502,2742,images/id_6fbhkyv1rd.jpg,0
id_muei6t4km6.jpg,Trophozoite,1.0,2272,2610,2378,2726,images/id_muei6t4km6.jpg,0
id_kmh7ea7qta.jpg,Trophozoite,1.0,662,670,696,696,images/id_kmh7ea7qta.jpg,0
id_15rb0dgq66.jpg,Trophozoite,1.0,218,1642,254,1668,images/id_15rb0dgq66.jpg,0
id_i5pp8c0zob.jpg,Trophozoite,1.0,670,1279,700,1307,images/id_i5pp8c0zob.jpg,0
id_mfcxc19oba.jpg,Trophozoite,1.0,692,1144,739,1186,images/id_mfcxc19oba.jpg,0
id_i0sssks1lo.jpg,Trophozoite,1.0,832,1054,870,1096,images/id_i0sssks1lo.jpg,0
id_t22c0x2s85.jpg,Trophozoite,1.0,2214,2066,2299,2166,images/id_t22c0x2s85.jpg,0
id_5pk3c2n8mp.jpg,Trophozoite,1.0,592,963,628,986,images/id_5pk3c2n8mp.jpg,0
id_iak3wsllpb.jpg,Trophozoite,1.0,428,1116,460,1148,images/id_iak3wsllpb.jpg,0
id_9ynomawl38.jpg,Trophozoite,1.0,127,855,160,894,images/id_9ynomawl38.jpg,0
id_8jlhuhhu5y.jpg,Trophozoite,1.0,368,393,395,424,images/id_8jlhuhhu5y.jpg,0
id_jnpgwdsny5.jpg,Trophozoite,1.0,1289,1495,1405,1585,images/id_jnpgwdsny5.jpg,0
id_a2py1fgxsj.jpg,Trophozoite,1.0,2039,3001,2165,3105,images/id_a2py1fgxsj.jpg,0
id_ct9dymciri.jpg,Trophozoite,1.0,409,1547,439,1581,images/id_ct9dymciri.jpg,0
id_v3x6c5g13w.jpg,Trophozoite,1.0,868,768,896,800,images/id_v3x6c5g13w.jpg,0
id_kw7pfxdzua.jpg,Trophozoite,1.0,2963,1651,3067,1766,images/id_kw7pfxdzua.jpg,0
id_wd51nh9072.jpg,Trophozoite,1.0,832,1300,862,1334,images/id_wd51nh9072.jpg,0
id_sh5w9551z9.jpg,Trophozoite,1.0,1403,1455,1501,1540,images/id_sh5w9551z9.jpg,0
id_sk5lr1glyx.jpg,Trophozoite,1.0,599,826,630,859,images/id_sk5lr1glyx.jpg,0
id_f3g2pelg02.jpg,Trophozoite,1.0,1492,2925,1612,3056,images/id_f3g2pelg02.jpg,0
id_mbr5v2sscr.jpg,Trophozoite,1.0,486,1950,560,2008,images/id_mbr5v2sscr.jpg,0
id_2phbgf1x5m.jpg,Trophozoite,1.0,692,475,730,509,images/id_2phbgf1x5m.jpg,0
id_k061rd9uty.jpg,Trophozoite,1.0,172,969,208,999,images/id_k061rd9uty.jpg,0
id_e20xnaq5qn.jpg,Trophozoite,1.0,323,802,355,832,images/id_e20xnaq5qn.jpg,0
id_zp4mfxd55p.jpg,Trophozoite,1.0,1606,809,1717,904,images/id_zp4mfxd55p.jpg,0
id_7l5fy1nin2.jpg,Trophozoite,1.0,541,1489,579,1519,images/id_7l5fy1nin2.jpg,0
id_3xakbk4xct.jpg,Trophozoite,1.0,743,1219,880,1339,images/id_3xakbk4xct.jpg,0
id_r7rcvu1zc8.jpg,Trophozoite,1.0,592,1557,634,1595,images/id_r7rcvu1zc8.jpg,0
id_2aztwqu09t.jpg,Trophozoite,1.0,908,386,945,419,images/id_2aztwqu09t.jpg,0
id_mereo6283h.jpg,Trophozoite,1.0,2028,1071,2132,1197,images/id_mereo6283h.jpg,0
id_ytq3slqkjm.jpg,Trophozoite,1.0,800,793,838,833,images/id_ytq3slqkjm.jpg,0
id_zz4ga0557e.jpg,Trophozoite,1.0,2408,2740,2503,2821,images/id_zz4ga0557e.jpg,0
id_eldxg2drqi.jpg,Trophozoite,1.0,64,1057,100,1089,images/id_eldxg2drqi.jpg,0
id_6elwer7rwu.jpg,Trophozoite,1.0,869,2946,989,3050,images/id_6elwer7rwu.jpg,0
id_1gs2mk1ts7.jpg,Trophozoite,1.0,916,1239,956,1269,images/id_1gs2mk1ts7.jpg,0
id_xq95gd2c3q.jpg,Trophozoite,1.0,79,1116,138,1158,images/id_xq95gd2c3q.jpg,0
id_7wc3vtwhf2.jpg,Trophozoite,1.0,1437,1633,1548,1728,images/id_7wc3vtwhf2.jpg,0
id_pdx2pcis09.jpg,Trophozoite,1.0,1110,180,1247,302,images/id_pdx2pcis09.jpg,0
id_s8265awk6h.jpg,Trophozoite,1.0,194,1084,222,1115,images/id_s8265awk6h.jpg,0
id_57a65wb4qc.jpg,Trophozoite,1.0,687,1252,720,1280,images/id_57a65wb4qc.jpg,0
id_6x6jk4x7p8.jpg,Trophozoite,1.0,777,2341,846,2404,images/id_6x6jk4x7p8.jpg,0
id_14p9n4bif1.jpg,Trophozoite,1.0,634,963,668,995,images/id_14p9n4bif1.jpg,0
id_jnpgwdsny5.jpg,Trophozoite,1.0,1136,2235,1263,2346,images/id_jnpgwdsny5.jpg,0
id_fna6v0jvmu.jpg,Trophozoite,1.0,761,1031,798,1058,images/id_fna6v0jvmu.jpg,0
id_6c66f8rw3u.jpg,Trophozoite,1.0,854,888,949,972,images/id_6c66f8rw3u.jpg,0
id_vdfvv10yri.jpg,Trophozoite,1.0,696,373,724,403,images/id_vdfvv10yri.jpg,0
id_jewa1kipr1.jpg,Trophozoite,1.0,526,484,566,526,images/id_jewa1kipr1.jpg,0
id_zrs3jxiyuh.jpg,Trophozoite,1.0,61,853,98,886,images/id_zrs3jxiyuh.jpg,0
id_o0s626fwo8.jpg,Trophozoite,1.0,66,1218,110,1252,images/id_o0s626fwo8.jpg,0
id_4qc0qxu5oh.jpg,Trophozoite,1.0,556,1445,588,1473,images/id_4qc0qxu5oh.jpg,0
id_by7fxgj9jt.jpg,Trophozoite,1.0,1717,3567,1807,3641,images/id_by7fxgj9jt.jpg,0
id_4hqzrht12t.jpg,Trophozoite,1.0,346,619,376,651,images/id_4hqzrht12t.jpg,0
id_f1532fixpr.jpg,Trophozoite,1.0,261,375,295,415,images/id_f1532fixpr.jpg,0
id_woiqu67mvp.jpg,Trophozoite,1.0,397,1001,431,1033,images/id_woiqu67mvp.jpg,0
id_oopyu41p8a.jpg,Trophozoite,1.0,629,925,714,1025,images/id_oopyu41p8a.jpg,0
id_1ziracu5s5.jpg,Trophozoite,1.0,255,842,293,897,images/id_1ziracu5s5.jpg,0
id_t4zsobmg62.jpg,Trophozoite,1.0,624,978,660,1006,images/id_t4zsobmg62.jpg,0
id_dfvwtupp8l.jpg,Trophozoite,1.0,651,1067,683,1103,images/id_dfvwtupp8l.jpg,0
id_w8xnbd5rvm.jpg,Trophozoite,1.0,2003,254,2114,354,images/id_w8xnbd5rvm.jpg,0
id_jxvpr7yder.jpg,Trophozoite,1.0,1554,1828,1665,1934,images/id_jxvpr7yder.jpg,0
id_q7l2awwq7g.jpg,Trophozoite,1.0,285,2505,370,2621,images/id_q7l2awwq7g.jpg,0
id_eldxg2drqi.jpg,Trophozoite,1.0,189,1264,217,1296,images/id_eldxg2drqi.jpg,0
id_k6lfe6btjw.jpg,Trophozoite,1.0,1554,2346,1660,2420,images/id_k6lfe6btjw.jpg,0
id_mr57qqhvl7.jpg,Trophozoite,1.0,673,1235,713,1271,images/id_mr57qqhvl7.jpg,0
id_sgmyn5n4x1.jpg,Trophozoite,1.0,1739,544,1866,666,images/id_sgmyn5n4x1.jpg,0
id_x7nd051hom.jpg,Trophozoite,1.0,2753,1676,2825,1767,images/id_x7nd051hom.jpg,0
id_15rb0dgq66.jpg,Trophozoite,1.0,496,827,541,863,images/id_15rb0dgq66.jpg,0
id_sagntmxcpy.jpg,Trophozoite,1.0,556,443,598,490,images/id_sagntmxcpy.jpg,0
id_9z6ajhl5wl.jpg,Trophozoite,1.0,1268,2416,1394,2525,images/id_9z6ajhl5wl.jpg,0
id_1jw2ellyxp.jpg,Trophozoite,1.0,538,184,630,269,images/id_1jw2ellyxp.jpg,0
id_n5talfnmmk.jpg,Trophozoite,1.0,458,1559,494,1589,images/id_n5talfnmmk.jpg,0
id_qicgns95fp.jpg,Trophozoite,1.0,712,1053,771,1102,images/id_qicgns95fp.jpg,0
id_asx2u1dvli.jpg,Trophozoite,1.0,2706,3387,2775,3466,images/id_asx2u1dvli.jpg,0
id_q7l2awwq7g.jpg,Trophozoite,1.0,1939,1136,2055,1236,images/id_q7l2awwq7g.jpg,0
id_6t3jc3jcbq.jpg,Trophozoite,1.0,312,2579,418,2690,images/id_6t3jc3jcbq.jpg,0
id_1fmmo9lp14.jpg,Trophozoite,1.0,861,386,977,486,images/id_1fmmo9lp14.jpg,0
id_vtppfsimst.jpg,Trophozoite,1.0,1221,1596,1337,1707,images/id_vtppfsimst.jpg,0
id_yqip573e9t.jpg,Trophozoite,1.0,106,976,134,1010,images/id_yqip573e9t.jpg,0
id_k061rd9uty.jpg,Trophozoite,1.0,681,916,719,948,images/id_k061rd9uty.jpg,0
id_njgy63grdy.jpg,Trophozoite,1.0,132,456,164,513,images/id_njgy63grdy.jpg,0
id_fae6ox6d5c.jpg,Trophozoite,1.0,191,1063,219,1091,images/id_fae6ox6d5c.jpg,0
id_qqzjbyaaff.jpg,Trophozoite,1.0,460,252,494,288,images/id_qqzjbyaaff.jpg,0
id_2xqmc5dr2d.jpg,Trophozoite,1.0,1945,703,2051,819,images/id_2xqmc5dr2d.jpg,0
id_4292twvg9i.jpg,Trophozoite,1.0,1268,1802,1368,1887,images/id_4292twvg9i.jpg,0
id_33a4icf8ni.jpg,Trophozoite,1.0,2662,3167,2767,3265,images/id_33a4icf8ni.jpg,0
id_zg9jc73sf7.jpg,Trophozoite,1.0,284,1120,318,1150,images/id_zg9jc73sf7.jpg,0
id_mjvd69lt7m.jpg,Trophozoite,1.0,225,706,261,736,images/id_mjvd69lt7m.jpg,0
id_wga5l8jeh5.jpg,Trophozoite,1.0,560,122,682,244,images/id_wga5l8jeh5.jpg,0
id_8wlzhslrkm.jpg,Trophozoite,1.0,1844,2315,1944,2400,images/id_8wlzhslrkm.jpg,0
id_4icitay9wp.jpg,Trophozoite,1.0,2888,1312,3005,1424,images/id_4icitay9wp.jpg,0
id_8u5ihtwvz1.jpg,Trophozoite,1.0,136,1341,181,1379,images/id_8u5ihtwvz1.jpg,0
id_k7fzsbf782.jpg,Trophozoite,1.0,539,2505,666,2616,images/id_k7fzsbf782.jpg,0
id_ypw54gpn07.jpg,Trophozoite,1.0,1114,3574,1200,3650,images/id_ypw54gpn07.jpg,0
id_gzxlbrjcqz.jpg,Trophozoite,1.0,972,944,1008,978,images/id_gzxlbrjcqz.jpg,0
id_s91hx9uyin.jpg,Trophozoite,1.0,429,410,465,455,images/id_s91hx9uyin.jpg,0
id_8ksz34ssgs.jpg,Trophozoite,1.0,471,1684,496,1714,images/id_8ksz34ssgs.jpg,0
id_yolqrg3oqx.jpg,Trophozoite,1.0,575,1554,612,1589,images/id_yolqrg3oqx.jpg,0
id_fo5klf8zjn.jpg,Trophozoite,1.0,233,1010,275,1046,images/id_fo5klf8zjn.jpg,0
id_zgkvnvxevi.jpg,Trophozoite,1.0,681,395,719,435,images/id_zgkvnvxevi.jpg,0
id_gnkvf07r9a.jpg,Trophozoite,1.0,1733,814,1796,877,images/id_gnkvf07r9a.jpg,0
id_k061rd9uty.jpg,Trophozoite,1.0,592,1553,626,1583,images/id_k061rd9uty.jpg,0
id_2syrsh98me.jpg,Trophozoite,1.0,1733,2280,1848,2373,images/id_2syrsh98me.jpg,0
id_eag4kzq57n.jpg,Trophozoite,1.0,577,542,608,571,images/id_eag4kzq57n.jpg,0
id_zpbbw3zfgg.jpg,Trophozoite,1.0,1305,349,1416,449,images/id_zpbbw3zfgg.jpg,0
id_pmq1hu1e71.jpg,Trophozoite,1.0,218,912,269,957,images/id_pmq1hu1e71.jpg,0
id_ysi2242k6l.jpg,Trophozoite,1.0,70,1214,108,1252,images/id_ysi2242k6l.jpg,0
id_19lavqwwve.jpg,Trophozoite,1.0,692,1428,743,1472,images/id_19lavqwwve.jpg,0
id_77yvo7djvx.jpg,Trophozoite,1.0,497,3583,624,3668,images/id_77yvo7djvx.jpg,0
id_qqrsca42ls.jpg,Trophozoite,1.0,575,1570,605,1600,images/id_qqrsca42ls.jpg,0
id_ue5wezctio.jpg,Trophozoite,1.0,689,543,733,581,images/id_ue5wezctio.jpg,0
id_qqzjbyaaff.jpg,Trophozoite,1.0,541,424,586,466,images/id_qqzjbyaaff.jpg,0
id_ui292hgdmi.jpg,Trophozoite,1.0,745,1971,867,2087,images/id_ui292hgdmi.jpg,0
id_tekbdl9zqv.jpg,Trophozoite,1.0,225,1499,258,1530,images/id_tekbdl9zqv.jpg,0
id_8daq3g3gjh.jpg,Trophozoite,1.0,195,1317,229,1353,images/id_8daq3g3gjh.jpg,0
id_ndx918oj23.jpg,Trophozoite,1.0,393,1175,427,1211,images/id_ndx918oj23.jpg,0
id_uea1p68x2j.jpg,Trophozoite,1.0,102,456,134,490,images/id_uea1p68x2j.jpg,0
id_isi5v1dbk9.jpg,Trophozoite,1.0,711,420,739,454,images/id_isi5v1dbk9.jpg,0
id_35bu6qgofu.jpg,Trophozoite,1.0,1764,1298,1849,1396,images/id_35bu6qgofu.jpg,0
id_ir4jvv7haa.jpg,Trophozoite,1.0,931,1496,959,1538,images/id_ir4jvv7haa.jpg,0
id_4urj0kx8zk.jpg,Trophozoite,1.0,507,1205,618,1305,images/id_4urj0kx8zk.jpg,0
id_5mbe2nhipw.jpg,Trophozoite,1.0,1458,2674,1574,2796,images/id_5mbe2nhipw.jpg,0
id_jo8uyjrgbt.jpg,Trophozoite,1.0,350,475,386,511,images/id_jo8uyjrgbt.jpg,0
id_re74wr6nyy.jpg,Trophozoite,1.0,469,509,503,556,images/id_re74wr6nyy.jpg,0
id_qkymyhiar6.jpg,Trophozoite,1.0,1675,2267,1791,2352,images/id_qkymyhiar6.jpg,0
id_1gibtfi2n8.jpg,Trophozoite,1.0,1723,1242,1813,1369,images/id_1gibtfi2n8.jpg,0
id_vv8cybhd9d.jpg,Trophozoite,1.0,2471,1738,2597,1825,images/id_vv8cybhd9d.jpg,0
id_1gs2mk1ts7.jpg,Trophozoite,1.0,571,1398,611,1451,images/id_1gs2mk1ts7.jpg,0
id_ktdlh7cwmo.jpg,Trophozoite,1.0,106,403,146,439,images/id_ktdlh7cwmo.jpg,0
id_pqgmfk87uh.jpg,Trophozoite,1.0,1453,1263,1559,1369,images/id_pqgmfk87uh.jpg,0
id_6bs4zqzvfr.jpg,Trophozoite,1.0,38,1133,76,1163,images/id_6bs4zqzvfr.jpg,0
id_5mbe2nhipw.jpg,Trophozoite,1.0,1009,1707,1104,1834,images/id_5mbe2nhipw.jpg,0
id_p7gbkw6fac.jpg,Trophozoite,1.0,51,651,77,676,images/id_p7gbkw6fac.jpg,0
id_bvaau1zc3d.jpg,Trophozoite,1.0,164,1263,251,1367,images/id_bvaau1zc3d.jpg,0
id_rsxudec7t0.jpg,Trophozoite,1.0,1274,234,1360,331,images/id_rsxudec7t0.jpg,0
